name_length	value	response_time	accuracy	coarse_category	fine_category	subject	
7	23	1.4507892999990872	1	place	country	13	
15	32	0.9445640000012645	1	place	body_of_water	13	
6	1	1.194896200000585	1	person	actor	13	
19	11	1.259224900000845	1	person	writer	13	
13	3	1.641133199998876	1	place	body_of_water	13	
6	29	1.751525200001197	1	place	city	13	
13	38	0.9123808000003919	1	place	monument	13	
9	4	1.003558599999451	1	place	monument	13	
15	17	0.7289319999999861	1	person	politician	13	
9	7	0.8610828000000765	1	person	writer	13	
8	6	0.9006719999997586	1	person	politician	13	
8	28	0.9763996999990923	1	place	city	13	
13	37	0.7939332000005379	1	place	monument	13	
16	10	1.3064056000002893	0	person	writer	13	
12	0	0.9183162999997876	1	person	politician	13	
10	36	1.5854632000009588	1	place	monument	13	
16	33	1.762426700001015	1	place	body_of_water	13	
4	30	1.3404385000012553	1	place	city	13	
15	14	1.287356799999543	1	person	musician	13	
9	5	1.6199720000004163	1	person	musician	13	
9	31	1.0436263999999937	1	place	city	13	
13	12	1.4356196000007913	1	person	writer	13	
9	16	1.4746387000013783	1	person	musician	13	
5	2	0.8105611000009958	1	place	city	13	
17	27	0.7624000000014348	1	person	politician	13	
13	38	0.7809323000001314	1	place	monument	13	
8	28	1.2617210999997042	1	place	city	13	
8	24	0.8757153999995353	1	place	country	13	
9	31	0.8885566000008112	1	place	city	13	
11	25	1.094042200000331	1	place	country	13	
16	10	1.482970999999452	1	person	writer	13	
13	3	1.0561306000017794	1	place	body_of_water	13	
6	26	0.9018569999989268	1	place	country	13	
23	15	0.6902711000002455	1	person	musician	13	
8	6	1.286131100001512	1	person	politician	13	
5	9	0.6425408000013704	1	place	country	13	
9	4	1.017888700000185	1	place	monument	13	
9	7	1.409757499999614	1	person	writer	13	
13	12	1.1622372000001633	1	person	writer	13	
7	13	1.0350730999998632	1	person	musician	13	
14	19	1.2817256999987876	1	person	actor	13	
16	35	0.5434102999988681	1	place	body_of_water	13	
9	5	1.2579779000006965	1	person	musician	13	
4	34	1.2244410999992397	1	place	body_of_water	13	
14	21	1.4473647000013443	1	person	politician	13	
18	22	1.3899125000007189	1	person	actor	13	
12	8	1.0149137999997038	1	person	writer	13	
17	20	0.8952780999989045	1	person	actor	13	
9	16	1.1325374000007287	1	person	musician	13	
11	18	1.3284237000007124	1	person	actor	13	
15	17	0.8602400999989186	1	person	politician	13	
15	39	1.0668320000004314	1	place	monument	13	
15	14	1.072216300000946	1	person	musician	13	
13	37	1.2338850000014645	0	place	monument	13	
12	0	0.9916334999998071	1	person	politician	13	
19	11	2.104200200001287	1	person	writer	13	
16	33	1.1566724000003887	1	place	body_of_water	13	
7	23	0.8389908999997715	1	place	country	13	
10	36	0.9174820999996882	1	place	monument	13	
4	30	1.1532472999988386	1	place	city	13	
15	32	0.9479489000004833	1	place	body_of_water	13	
6	29	0.959799700000076	1	place	city	13	
13	37	1.0154414000007819	0	place	monument	13	
16	33	0.7843090000005759	1	place	body_of_water	13	
8	24	1.2640246999999363	1	place	country	13	
6	1	0.9585239000007277	1	person	actor	13	
14	19	0.7763261999989481	1	person	actor	13	
15	14	0.9852797000003193	1	person	musician	13	
7	23	0.8505043000004662	1	place	country	13	
18	22	0.8803297000013117	1	person	actor	13	
10	36	1.211041299999124	1	place	monument	13	
5	2	1.226802499999394	1	place	city	13	
23	15	0.7953254000003653	1	person	musician	13	
6	29	0.9245472000002337	1	place	city	13	
13	38	0.7419435000010708	1	place	monument	13	
9	7	1.1771723000001657	1	person	writer	13	
13	12	1.1468726999992214	1	person	writer	13	
13	3	0.9580860000005487	1	place	body_of_water	13	
17	27	1.0004837999986194	1	person	politician	13	
6	26	0.960838999999396	1	place	country	13	
4	34	1.6587015999994037	1	place	body_of_water	13	
14	21	0.8564929000003758	1	person	politician	13	
4	30	0.9325482000003831	1	place	city	13	
16	35	1.3282794000006106	1	place	body_of_water	13	
11	18	0.9232312999993155	1	person	actor	13	
8	6	1.0942796999988786	1	person	politician	13	
9	5	1.2268855999991501	1	person	musician	13	
9	16	1.161990099999457	1	person	musician	13	
9	31	1.2455831000006583	1	place	city	13	
15	32	0.6200243000002956	1	place	body_of_water	13	
12	8	1.3951470000010886	1	person	writer	13	
5	9	1.2757590000001073	1	place	country	13	
11	25	0.9052853000011964	1	place	country	13	
12	0	0.9179050000002462	1	person	politician	13	
11	18	2.700158900000133	1	person	actor	14	
17	20	1.83306039999934	1	person	actor	14	
14	19	1.0879543000000922	1	person	actor	14	
6	1	1.5889121999998679	1	person	actor	14	
9	31	1.1249017000000094	1	place	city	14	
9	7	0.8239691999997376	1	person	writer	14	
15	32	1.6342191000003368	1	place	body_of_water	14	
9	5	0.820258499999909	1	person	musician	14	
16	33	3.331431900000098	0	place	body_of_water	14	
6	26	1.4217136000006576	1	place	country	14	
8	6	1.3492293999997855	1	person	politician	14	
16	10	1.2647342000000208	1	person	writer	14	
12	0	0.9104933999997229	1	person	politician	14	
16	35	1.274931099999776	1	place	body_of_water	14	
7	23	0.7436000999996395	1	place	country	14	
11	25	0.938380500000676	1	place	country	14	
12	8	0.9328743999994913	1	person	writer	14	
23	15	0.8800750000000335	1	person	musician	14	
4	30	1.91712760000064	1	place	city	14	
15	17	1.2162333000005674	1	person	politician	14	
15	14	1.104622200000449	1	person	musician	14	
13	3	0.94853779999994	1	place	body_of_water	14	
19	11	1.1502557000003435	1	person	writer	14	
13	12	1.5200675999994928	1	person	writer	14	
9	4	0.7396248000004562	1	place	monument	14	
17	27	0.9191194000004543	1	person	politician	14	
7	13	1.7949625999999625	1	person	musician	14	
4	34	1.6103870999995706	1	place	body_of_water	14	
5	9	0.9862965000002077	1	place	country	14	
15	39	0.9153126999999586	1	place	monument	14	
5	2	0.7191978000000745	1	place	city	14	
18	22	1.1230218000000605	1	person	actor	14	
6	29	1.0141424000003099	1	place	city	14	
8	28	2.045942400000058	1	place	city	14	
13	38	2.525004099999933	1	place	monument	14	
14	21	0.8880587000003288	1	person	politician	14	
9	16	1.5893646000004082	1	person	musician	14	
8	24	0.8864285999998174	1	place	country	14	
10	36	1.3795679000004384	1	place	monument	14	
16	35	1.4881161000002976	1	place	body_of_water	14	
15	32	0.7251615999994101	1	place	body_of_water	14	
9	4	0.6809435000004669	1	place	monument	14	
4	30	1.7098716000000422	1	place	city	14	
13	3	0.7944891000006464	1	place	body_of_water	14	
13	12	1.4797184999997626	1	person	writer	14	
12	0	1.272703300000103	1	person	politician	14	
10	36	0.8216512999997576	1	place	monument	14	
5	9	0.7728277000005619	1	place	country	14	
11	25	1.2699953999999707	1	place	country	14	
12	8	0.8367276999997557	1	person	writer	14	
15	17	1.0278809999999794	1	person	politician	14	
6	29	0.9716554000005999	1	place	city	14	
9	16	1.1138158000003386	1	person	musician	14	
17	20	1.0207472000001871	1	person	actor	14	
13	38	0.6767339999996693	1	place	monument	14	
14	19	1.2572729000003164	1	person	actor	14	
9	7	1.4039973999997528	1	person	writer	14	
8	24	1.059921199999735	1	place	country	14	
23	15	1.1141883999998754	1	person	musician	14	
14	21	1.0860864000005677	1	person	politician	14	
13	37	1.0914280999995754	1	place	monument	14	
7	13	2.136467899999843	1	person	musician	14	
15	39	1.235547399999632	1	place	monument	14	
9	5	0.6418752999998105	1	person	musician	14	
18	22	1.128330399999868	1	person	actor	14	
4	34	1.019580500000302	1	place	body_of_water	14	
7	23	1.1546218000003137	1	place	country	14	
16	33	1.20367669999996	0	place	body_of_water	14	
16	10	0.9641881000006833	1	person	writer	14	
6	1	0.8411132000001089	1	person	actor	14	
19	11	1.367548700000043	1	person	writer	14	
11	18	1.1039621000008992	1	person	actor	14	
5	2	0.7572108999993361	1	place	city	14	
9	7	0.799426599999606	1	person	writer	14	
15	17	1.2646142000003238	1	person	politician	14	
14	19	0.9023772999998982	1	person	actor	14	
17	20	0.7229926999998497	1	person	actor	14	
4	30	0.9605028999994829	1	place	city	14	
9	5	0.6931996000002982	1	person	musician	14	
11	18	2.0419332999999824	1	person	actor	14	
14	21	0.9688883999997415	1	person	politician	14	
13	3	0.728089799999907	1	place	body_of_water	14	
9	31	0.8918190999993385	1	place	city	14	
12	0	0.9850235000003522	1	person	politician	14	
19	11	1.5364478999999847	1	person	writer	14	
7	23	0.947755799999868	1	place	country	14	
15	14	1.2781051000001753	1	person	musician	14	
6	1	1.3503290000007837	1	person	actor	14	
5	2	1.2953046999991784	1	place	city	14	
15	39	1.467592899999545	1	place	monument	14	
18	22	1.344972400000188	1	person	actor	14	
13	12	1.2392569999992702	1	person	writer	14	
7	13	1.3023353999997198	1	person	musician	14	
8	28	0.9293507000002137	1	place	city	14	
8	6	0.5883757999999943	1	person	politician	14	
12	8	0.8855671000001166	1	person	writer	14	
8	24	1.138230300000032	1	place	country	14	
10	36	0.9485819999999876	1	place	monument	14	
9	16	0.7510301000002073	1	person	musician	14	
6	26	0.8480601999999635	1	place	country	14	
11	25	1.07068690000051	1	place	country	14	
17	27	0.8836638000002495	1	person	politician	14	
9	4	0.7688908000000083	1	place	monument	14	
16	35	0.8025962000001527	1	place	body_of_water	14	
23	15	0.9480419999999867	1	person	musician	14	
19	11	2.1401575999998386	1	person	writer	14	
5	9	1.2868183999999019	1	place	country	14	
8	28	1.154415500000141	1	place	city	14	
7	13	1.732190300000184	0	person	musician	14	
9	7	1.328017799999543	1	person	writer	14	
8	24	1.0504885999998805	1	place	country	14	
13	37	1.3442901999997048	1	place	monument	14	
5	2	0.6032393000004959	1	place	city	14	
10	36	1.1241109000002325	1	place	monument	14	
12	8	0.7438108000005741	1	person	writer	14	
16	33	1.1629516000002695	1	place	body_of_water	14	
4	34	1.1805055999993783	1	place	body_of_water	14	
16	35	1.5657747999994172	0	place	body_of_water	14	
14	21	2.0315315000007104	1	person	politician	14	
18	22	1.037904000000708	1	person	actor	14	
14	19	0.9643983000005392	1	person	actor	14	
8	6	0.6867898000000423	1	person	politician	14	
9	5	1.0751366000004055	1	person	musician	14	
15	32	1.4330380000001242	1	place	body_of_water	14	
16	10	1.0395443999996132	1	person	writer	14	
9	16	0.8379878000005192	1	person	musician	14	
15	17	1.3972223999999187	1	person	politician	14	
11	18	1.7737158999998428	1	person	actor	14	
9	31	0.7273791000006895	1	place	city	14	
17	27	0.8737247999997635	1	person	politician	14	
6	1	0.8068543999997928	1	person	actor	14	
9	4	1.990034899999955	1	place	monument	14	
7	23	0.838608999999451	1	place	country	14	
13	12	1.3494845000004716	0	person	writer	14	
17	20	1.1360861000002842	1	person	actor	14	
13	3	0.8671297999999297	1	place	body_of_water	14	
23	15	1.8248008999999001	1	person	musician	14	
4	30	0.9526199000001725	1	place	city	14	
15	14	0.9467371999999159	1	person	musician	14	
12	0	0.9257961000002979	1	person	politician	14	
6	26	1.0656102000002647	1	place	country	14	
13	38	0.6714627000001201	1	place	monument	14	
7	23	0.45264440000028117	1	place	country	14	
6	26	0.5938802000000578	1	place	country	14	
13	3	0.3144654999996419	1	place	body_of_water	14	
15	39	0.6861123999988195	1	place	monument	14	
11	25	0.642591399999219	1	place	country	14	
15	17	0.6817086000010022	1	person	politician	14	
8	24	0.7188537000001816	1	place	country	14	
12	8	0.7374839000003703	1	person	writer	14	
6	29	0.6432095999989542	1	place	city	14	
13	12	0.48956729999918025	1	person	writer	14	
17	27	0.6471060999992915	1	person	politician	14	
11	18	0.7021906999998464	1	person	actor	14	
9	5	0.2417105000004085	1	person	musician	14	
9	4	0.039733999999953085	1	place	monument	14	
16	10	0.6782968000006804	1	person	writer	14	
5	9	0.28329870000015944	1	place	country	14	
9	7	0.09654650000084075	1	person	writer	14	
6	1	0.2529326999992918	1	person	actor	14	
23	15	0.6267764999993233	1	person	musician	14	
14	21	0.8892444000011892	1	person	politician	14	
4	34	0.5975720999995247	1	place	body_of_water	14	
10	36	0.6696311000014248	1	place	monument	14	
18	22	0.5624836000006326	1	person	actor	14	
15	14	0.6845257999993919	1	person	musician	14	
12	0	0.6404349000004004	1	person	politician	14	
4	30	0.7923300999991625	1	place	city	14	
17	20	0.5215077000011661	1	person	actor	14	
9	16	0.5166497999998683	1	person	musician	14	
16	33	0.606956599998739	1	place	body_of_water	14	
5	2	0.34278399999857356	1	place	city	14	
14	19	0.6652176000006875	1	person	actor	14	
13	37	0.7830827999987378	1	place	monument	14	
7	13	0.6081565999993472	1	person	musician	14	
15	32	0.8086807999989105	1	place	body_of_water	14	
19	11	1.0476465000010649	1	person	writer	14	
8	28	0.7829519999995682	1	place	city	14	
8	6	0.2567232999990665	1	person	politician	14	
16	35	0.5986512999988918	1	place	body_of_water	14	
9	31	0.7350915999995777	1	place	city	14	
12	8	na	na	person	writer	14	
8	28	na	na	place	city	14	
13	3	na	na	place	body_of_water	14	
8	24	na	na	place	country	14	
4	30	na	na	place	city	14	
15	14	na	na	person	musician	14	
23	15	na	na	person	musician	14	
9	16	na	na	person	musician	14	
6	29	na	na	place	city	14	
13	37	na	na	place	monument	14	
16	10	na	na	person	writer	14	
12	0	na	na	person	politician	14	
15	39	na	na	place	monument	14	
7	13	na	na	person	musician	14	
5	9	na	na	place	country	14	
8	6	na	na	person	politician	14	
9	4	na	na	place	monument	14	
9	5	na	na	person	musician	14	
6	1	na	na	person	actor	14	
14	21	na	na	person	politician	14	
11	25	na	na	place	country	14	
13	12	na	na	person	writer	14	
11	18	na	na	person	actor	14	
15	32	na	na	place	body_of_water	14	
15	17	na	na	person	politician	14	
9	31	na	na	place	city	14	
18	22	na	na	person	actor	14	
9	7	na	na	person	writer	14	
7	23	na	na	place	country	14	
13	37	0.8702204999999594	1	place	monument	14	
16	33	0.8519421999999395	1	place	body_of_water	14	
11	25	1.0569737000005262	1	place	country	14	
10	36	0.8068438999998762	1	place	monument	14	
15	14	0.8384764000002178	1	person	musician	14	
6	29	0.9655739999998332	1	place	city	14	
5	2	0.863470000000234	1	place	city	14	
7	13	1.1333335999997871	1	person	musician	14	
14	19	0.9282999000006384	1	person	actor	14	
7	23	1.419533500000398	1	place	country	14	
18	22	1.063702899999953	1	person	actor	14	
9	7	1.0709876000000804	1	person	writer	14	
23	15	1.4205875999996351	1	person	musician	14	
15	32	1.0299088000001575	1	place	body_of_water	14	
11	18	1.1492268000001786	1	person	actor	14	
9	4	1.6474740000003294	1	place	monument	14	
19	11	1.739632600000732	1	person	writer	14	
5	9	26.515878299999713	1	place	country	14	
15	39	1.209219700000176	1	place	monument	14	
4	34	0.6441125999999713	1	place	body_of_water	14	
8	28	0.6224573999998029	1	place	city	14	
13	3	0.5648172000001068	1	place	body_of_water	14	
6	1	1.7610264000004463	1	person	actor	14	
6	29	0.8964069999992716	1	place	city	14	
4	34	1.4199375999996846	1	place	body_of_water	14	
5	2	0.8351559999991878	1	place	city	14	
9	16	1.1349365999994916	1	person	musician	14	
16	35	0.8174021999993784	1	place	body_of_water	14	
18	22	1.00872949999939	1	person	actor	14	
6	1	0.7605693000004976	1	person	actor	14	
12	8	0.9568312000001242	1	person	writer	14	
10	36	1.3193771999995079	1	place	monument	14	
11	18	1.379089699999895	1	person	actor	14	
13	38	0.9399006000003283	1	place	monument	14	
12	0	0.9503270000004704	1	person	politician	14	
15	32	1.04025030000048	1	place	body_of_water	14	
6	26	1.1426414999996268	1	place	country	14	
16	33	1.0166409000003114	1	place	body_of_water	14	
13	3	0.5597755999997389	1	place	body_of_water	14	
14	21	1.1460879999995086	1	person	politician	14	
14	19	1.1812473999998474	1	person	actor	14	
7	23	0.8937513999999283	1	place	country	14	
9	7	0.9223460000002888	1	person	writer	14	
17	20	0.9821718000002875	1	person	actor	14	
19	11	0.7199147999999695	1	person	writer	14	
15	39	0.8198911000008593	1	place	monument	14	
23	15	0.9938859000003504	1	person	musician	14	
16	10	0.9386145999997098	1	person	writer	14	
5	9	0.5330112999999983	1	place	country	14	
8	24	0.816773400000784	1	place	country	14	
13	12	0.944581400000061	1	person	writer	14	
15	17	0.8597523999997065	1	person	politician	14	
11	25	0.9542316000006394	1	place	country	14	
15	14	0.7559489999994184	1	person	musician	14	
9	4	1.2991003999995883	1	place	monument	14	
17	27	0.8154654999998456	1	person	politician	14	
4	34	1.116993999999977	1	place	body_of_water	14	
7	13	0.9928099999997357	1	person	musician	14	
8	24	1.0330822000005355	1	place	country	14	
14	19	0.8317286999999851	1	person	actor	14	
9	31	1.0938472000007096	1	place	city	14	
15	39	0.8045308999999179	1	place	monument	14	
16	33	1.0932816000004095	1	place	body_of_water	14	
13	3	0.5858409000002212	1	place	body_of_water	14	
6	1	0.5149406000000454	1	person	actor	14	
7	23	0.9356756000006499	1	place	country	14	
4	30	1.2183083999998416	1	place	city	14	
15	32	1.089307899999767	1	place	body_of_water	14	
10	36	0.5983425999993415	1	place	monument	14	
23	15	0.6542208999999275	1	person	musician	14	
9	16	0.8679244000004473	1	person	musician	14	
14	21	0.7795900999999503	1	person	politician	14	
15	17	0.9561475999998947	1	person	politician	14	
8	28	0.7973019999999451	1	place	city	14	
12	8	0.7365266000006159	1	person	writer	14	
17	27	0.5773373000001811	1	person	politician	14	
12	0	0.9392957000000024	1	person	politician	14	
14	21	0.99034759999995	1	person	politician	14	
6	1	0.5504898999997749	1	person	actor	14	
12	8	0.7677383000000191	1	person	writer	14	
17	20	0.848687599999721	1	person	actor	14	
23	15	1.0714278999994349	1	person	musician	14	
6	29	0.900997799999459	1	place	city	14	
4	34	0.6104844999999841	1	place	body_of_water	14	
13	37	0.49086589999933494	1	place	monument	14	
7	13	0.9360218999991048	1	person	musician	14	
13	38	0.7862791999996261	1	place	monument	14	
15	32	1.2034026000001177	1	place	body_of_water	14	
8	28	0.8831731000000218	1	place	city	14	
8	24	0.8957589999999982	1	place	country	14	
8	6	0.47560730000077456	1	person	politician	14	
